,index,Brand_Name,Product_Name,Types,Price,Size_ml,Rating,Product_ID,Reviews,Prize_size_ratio,Bayesian_Average,Without Parabens,Without Sulfates,Vegan,Clean at Sephora,CrueltyFree,Oil Free,Fragrance Free,Alcohol Free,Gluten Free,Normal,Dry,Oily,Combination,Sensitive,Dryness,Uneven Texture,Wrinkles,Pores,Oiliness,Acne,Blemishes,Link
302,30,Dior,Hydra Life Balancing Hydration 2 in 1 Sorbet Water,Moisturizers,55.0,177.0,3.7692,P429675,13.0,0.3107344632768362,4.08352213352878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/hydra-life-balancing-hydration-2-in-1-sorbet-water-P429675?skuId=2057990&icid2=products grid:p429675:product
303,27,innisfree,Green Tea Hydrating Cleansing Oil,Cleaners,30.0,152.10000000000002,4.3077,P503942,13.0,0.1972386587771203,4.258534633528781,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,https://www.sephora.com/ca/en/product/innisfree-green-tea-hydrating-cleansing-oil-P503942?skuId=2640415&icid2=products grid:p503942:product
304,311,Kate Somerville,DermalQuench Liquid Lift™ Advanced Wrinkle Reducer,FaceSerum,143.0,75.0,4.0,P376073,13.0,1.9066666666666667,4.15853213352878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/dermal-quench-liquid-lift-advanced-wrinkle-reducer-P376073?skuId=1412410&icid2=products grid:p376073:product
305,87,innisfree,Brightening & PoreCaring Facial Cleanser,Cleaners,19.0,158.7,4.3571,P468677,14.0,0.11972274732199119,4.276602081491493,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,
306,11,Supergoop!,Daily Dose HydratingCeramide Boost + SPF 40 Sunscreen Oil PA+++,Sunscreen,59.0,30.0,3.7143,P504206,14.0,1.9666666666666666,4.057109398564664,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,
307,54,Clarins,ExtraFirming Day,Moisturizers,98.0,51.0,3.3571,P429503,14.0,1.9215686274509804,3.9351386668573465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
308,11,Jack Black,Dry Erase® UltraCalming Face Cream,Moisturizers,47.0,75.0,4.5,P397665,14.0,0.6266666666666667,4.325397203442712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
309,28,Glossier,Super Bounce Hyaluronic Acid + Vitamin B5 Hydrating Face Serum,FaceSerum,37.0,30.0,4.8571,P504795,14.0,1.2333333333333334,4.4473337888085664,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/glossier-super-bounce-hyaluronic-acid-vitamin-b5-hydrating-face-serum-P504795?skuId=2649481&icid2=products grid:p504795:product
310,8,Dermalogica,Clear Start Skin Soothing Hydrating Lotion,Moisturizers,35.0,60.0,4.0,P423467,14.0,0.5833333333333334,4.154665496125639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/skin-soothing-hydrating-lotion-P423467?skuId=2010031&icid2=products grid:p423467:product
311,37,GUERLAIN,Abeille Royale Day Cream,Moisturizers,180.0,48.0,4.2857,P450934,14.0,3.75,4.252221593686615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,https://www.sephora.com/ca/en/product/abeille-royale-day-cream-P450934?skuId=2297257&icid2=products grid:p450934:product
312,368,FOREO,Serum Serum Serum,FaceSerum,89.0,30.0,2.0714,P461937,14.0,2.966666666666667,3.496119154662225,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/foreo-serum-serum-serum-P461937?skuId=2384725&icid2=products grid:p461937:product
313,81,Dr. Dennis Gross Skincare,"Mini Alpha Beta® AHA,BHA Daily Cleansing Gel",Cleaners,19.5,60.0,3.7143,P481376,14.0,0.325,4.057109398564664,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,
314,223,Juice Beauty,STEM CELLULAR 2in1 Cleanser,Cleaners,45.0,135.0,4.6429,P409129,14.0,0.3333333333333333,4.374192325393932,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,
315,58,Clarins,My Clarins REBOOST Refreshing Hydrating Cream,Moisturizers,15.0,30.0,4.0,P465747,14.0,0.5,4.154665496125639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
316,19,philosophy,Purity Oilfree Mattifying Moisturizer,Moisturizers,39.0,141.0,3.9286,P462909,14.0,0.2765957446808511,4.130285008320762,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,
317,53,Tata Harper,Concentrated Brightening Essence,Moisturizers,329.0,102.0,4.2143,P449408,14.0,3.2254901960784315,4.227841105881737,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/concentrated-brightening-essence-P449408?skuId=2284925&icid2=products grid:p449408:product
318,267,philosophy,Turbo Booster C Powder,FaceSerum,50.0,7.5,3.8571,P381596,14.0,6.666666666666667,4.10587037417442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/turbo-booster-c-powder-P381596?skuId=1145572&icid2=products grid:p381596:product
319,49,Supergoop!,Daily Dose HydratingCeramide Boost + SPF 40 Sunscreen Oil PA+++,Moisturizers,59.0,30.0,3.7143,P504206,14.0,1.9666666666666666,4.057109398564664,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,
320,29,Juice Beauty,STEM CELLULAR™ AntiWrinkle Overnight Cream,Moisturizers,99.0,51.0,4.1429,P408942,14.0,1.9411764705882353,4.203460618076859,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,
321,56,KORRES,Santorini Grape Velvet Skin Drink,Moisturizers,60.0,30.3,4.5,P478531,14.0,1.9801980198019802,4.325397203442712,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/korres-santorini-grape-velvet-skin-drink-P478531?skuId=2548808&icid2=products grid:p478531:product
322,38,Morphe,Morphe 2 Total Softie Gel Moisturizer,Moisturizers,21.0,50.699999999999996,4.3333,P467779,15.0,0.4142011834319527,4.270018698598839,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/morphe-morphe-2-total-softie-gel-moisturizer-P467779?skuId=2418507&icid2=products grid:p467779:product
323,10,Origins,Dr. Andrew Weil for Origins™ MegaMushroom Relief & Resilience Soothing Cream,Moisturizers,92.0,51.0,4.2667,P443549,15.0,1.803921568627451,4.246232984313124,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,
324,385,KORRES,"White Pine MenoReverse™ Deep Wrinkle, Plumping + Age Spot Concentrate",FaceSerum,98.0,30.3,2.8667,P459721,15.0,3.2343234323432344,3.7462329843131243,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,
325,178,Clarins,ReMove Purifying Cleansing Gel,Cleaners,26.0,135.0,3.7333,P442978,15.0,0.1925925925925926,4.055732984313124,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,
326,43,Dr. Barbara Sturm,Face Cream Light,Moisturizers,275.0,50.699999999999996,3.9333,P449601,15.0,5.424063116370809,4.127161555741695,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,https://www.sephora.com/ca/en/product/dr-barbara-sturm-face-cream-light-P449601?skuId=2278653&icid2=products grid:p449601:product
327,49,CLINIQUE,Repairwear Uplifting Firming Cream Broad Spectrum SPF 15,Moisturizers,93.0,51.0,3.4,P376946,15.0,1.8235294117647058,3.93669727002741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/repairwear-uplifting-firming-cream-broad-spectrum-spf-15-P376946?skuId=1456102&icid2=products grid:p376946:product
328,54,innisfree,Brightening & PoreCaring Sleeping Mask,Masks,34.0,101.39999999999999,4.1333,P468675,15.0,0.3353057199211046,4.1985901271702675,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,
329,38,Juice Beauty,GREEN APPLE™ Peel Pregnancy,FacialPeels,59.0,60.0,5.0,P408929,15.0,0.9833333333333333,4.508125841455981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/green-apple-peel-pregnancy-P408929?skuId=1831825&icid2=products grid:p408929:product
330,25,SEPHORA COLLECTION,Firming Day Moisturizer with Peptides,Moisturizers,24.0,50.699999999999996,3.0,P483090,15.0,0.4733727810650888,3.7938401271702666,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/sephora-collection-firming-day-moisturizer-with-peptides-P483090?skuId=2452068&icid2=products grid:p483090:product
331,315,Mario Badescu,Vitamin C Serum,FaceSerum,60.0,30.0,3.4,P441065,15.0,2.0,3.93669727002741,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/vitamin-c-serum-P441065?skuId=2192169&icid2=products grid:p441065:product
332,16,Glossier,Milky Oil DualPhase Waterproof Makeup Remover,Cleaners,18.0,102.0,4.2667,P504919,15.0,0.17647058823529413,4.246232984313124,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
333,80,Yves Saint Laurent,Pure Shots Hydra Bounce EssenceInLotion,Moisturizers,70.0,201.0,4.6667,P454078,15.0,0.3482587064676617,4.389090127170267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
334,71,goop,G.Tox Malachite and AHA Pore Refining Tonic,Toners,105.0,96.0,3.9333,P458962,15.0,1.09375,4.127161555741695,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,https://www.sephora.com/ca/en/product/goop-g-tox-malachite-aha-pore-refining-tonic-P458962?skuId=2359149&icid2=products grid:p458962:product
335,62,Sulwhasoo,Bloomstay Vitalizing Cream,Moisturizers,153.0,50.699999999999996,4.2,P448927,15.0,3.017751479289941,4.2224115557416955,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/bloomstay-vitalizing-cream-P448927?skuId=2291151&icid2=products grid:p448927:product
336,40,Shiseido,Future Solution LX Concentrated Balancing Softener,Moisturizers,142.0,171.0,4.9375,P423163,16.0,0.8304093567251462,4.496308961422121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/future-solution-lx-concentrated-balancing-softener-P423163?skuId=2009264&icid2=products grid:p423163:product
337,116,Clarins,ExtraFirming & Smoothing Face Mask,Masks,74.0,75.0,4.25,P410657,16.0,0.9866666666666667,4.240495007933749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338,40,Glossier,Super Pure Clarifying Face Serum with Niacinamide + Zinc,FaceSerum,37.0,30.0,4.625,P504774,16.0,1.2333333333333334,4.380029891654679,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/glossier-super-pure-clarifying-face-serum-with-niacinamide-zinc-P504774?skuId=2649499&icid2=products grid:p504774:product
339,272,CLINIQUE,Clinique Smart Clinical™ MD MultiDimensional Age Transformer Resculpt,FaceSerum,95.0,51.0,3.6875,P448564,16.0,1.8627450980392157,4.031192682352354,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,
340,219,Juice Beauty,"Prebiotix Freshly Squeezed Glow, 20% Vitamin C Serum",FaceSerum,84.0,30.0,3.6875,P482019,16.0,2.8,4.031192682352354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/juice-beauty-prebiotix-freshly-squeezed-glow-20-vitamin-c-serum-P482019?skuId=2564136&icid2=products grid:p482019:product
341,17,Algenist,ALIVE Prebiotic Balancing Moisturizer,Moisturizers,53.0,51.0,2.8125,P444973,16.0,1.0392156862745099,3.7056112870035163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/alive-prebiotic-balancing-moisturizer-P444973?skuId=2233237&icid2=products grid:p444973:product
342,0,MAC Cosmetics,Prep + Prime Skin,Moisturizers,43.0,30.0,4.0,P79666875,16.0,1.4333333333333333,4.147471752119795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/prep-prime-skin-P79666875?skuId=2096972&icid2=products grid:p79666875:product
343,38,Hourglass,Equilibrium™ Day Fluid Sunscreen Broad Spectrum SPF 30,Sunscreen,133.0,51.0,4.0625,P469830,16.0,2.607843137254902,4.170727566073284,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/hourglass-equilibrium-trade-day-fluid-sunscreen-broad-spectrum-spf-30-P469830?skuId=2416238&icid2=products grid:p469830:product
344,170,Dr. Barbara Sturm,Clarifying Mask,Masks,195.0,50.699999999999996,4.125,P448542,16.0,3.8461538461538463,4.193983380026772,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,https://www.sephora.com/ca/en/product/dr-barbara-sturm-clarifying-mask-P448542?skuId=2270056&icid2=products grid:p448542:product
345,4,innisfree,Green Tea Hyaluronic Acid Hydrating Toner,Toners,28.0,162.3,4.5,P503890,16.0,0.1725200246457178,4.3335182637477025,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/innisfree-green-tea-hyaluronic-acid-hydrating-toner-P503890?skuId=2640399&icid2=products grid:p503890:product
346,161,La Mer,Mini The Treatment Lotion,FaceSerum,145.0,102.0,4.5,P428638,16.0,1.4215686274509804,4.3335182637477025,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,https://www.sephora.com/ca/en/product/the-treatment-lotion-mini-P428638?skuId=2048957&icid2=products grid:p428638:product
347,161,La Mer,Mini The Treatment Lotion,FaceSerum,145.0,102.0,4.5,P428638,16.0,1.4215686274509804,4.3335182637477025,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,https://www.sephora.com/ca/en/product/la-mer-mini-treatment-lotion-P482024?skuId=2533602&icid2=products grid:p482024:product
348,377,Dr. Barbara Sturm,Clarifying Serum,FaceSerum,330.0,30.0,4.125,P448557,16.0,11.0,4.193983380026772,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,https://www.sephora.com/ca/en/product/dr-barbara-sturm-clarifying-serum-P448557?skuId=2270064&icid2=products grid:p448557:product
349,32,CLINIQUE,Clinique Smart Clinical™ MD MultiDimensional Age Transformer Resculpt,Moisturizers,95.0,51.0,3.6875,P448564,16.0,1.8627450980392157,4.031192682352354,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,
350,53,Clarins,ClearOut Targets Imperfections,Blemishacne,24.0,15.0,3.6875,P442973,16.0,1.6,4.031192682352354,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,
351,68,Mario Badescu,Buttermilk Moisturizer,Moisturizers,24.0,60.0,4.0,P441066,16.0,0.4,4.147471752119795,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/buttermilk-moisturizer-P441066?skuId=2191989&icid2=products grid:p441066:product
352,14,CLINIQUE,Superdefense SPF 25 Fatigue + 1st Signs of Age MultiCorrecting Cream,Moisturizers,73.0,51.0,3.8824,P456992,17.0,1.4313725490196079,4.098683757753437,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,
353,52,MAC Cosmetics,Gently Off Eye and Lip Makeup Remover,Makeupremovers,28.0,102.0,4.1765,P66879885,17.0,0.27450980392156865,4.212313303207982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/gently-off-eye-lip-makeup-remover-P66879885?skuId=2099554&icid2=products grid:p66879885:product
354,146,KORRES,Pomegranate TripleDose Resurfacing Mask,Masks,45.0,76.2,4.7647,P459720,17.0,0.5905511811023622,4.439572394117073,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,
355,133,Clarins,Purifying Gentle Foaming Cleanser with Salicylic Acid,Cleaners,41.0,126.0,2.5294,P469448,17.0,0.3253968253968254,3.575933757753437,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,https://www.sephora.com/ca/en/product/clarins-purifying-gentle-foaming-cleanser-P469448?skuId=2444701&icid2=products grid:p469448:product
356,63,Glossier,Priming Moisturizer Rich Face Cream with Ceramides,Moisturizers,45.0,51.0,3.8824,P504773,17.0,0.8823529411764706,4.098683757753437,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/glossier-priming-moisturizer-rich-face-cream-with-ceramides-P504773?skuId=2649515&icid2=products grid:p504773:product
357,78,CLINIQUE,Smart Clinical Repair™ Wrinkle Correcting Rich Cream,Moisturizers,90.0,51.0,4.4118,P500771,17.0,1.7647058823529411,4.303224666844346,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/smart-clinical-repair-wrinkle-correcting-rich-cream-P500771?skuId=2608396&icid2=products grid:p500771:product
358,158,Juice Beauty,Prebiotix Instant Flash Facial,Masks,68.0,60.0,4.4118,P459843,17.0,1.1333333333333333,4.303224666844346,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/juice-beauty-prebiotix-instant-flash-facial-P459843?skuId=2352102&icid2=products grid:p459843:product
359,181,Estée Lauder,"Perfectly Clean MultiAction Creme Cleanser,Moisture Mask",Cleaners,42.0,150.0,4.1765,P380028,17.0,0.28,4.212313303207982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
360,37,Dermalogica,Daily Microfoliant Exfoliator Refill Pack,Exfoliators,77.0,78.0,4.8824,P467112,17.0,0.9871794871794872,4.485047394117074,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/dermalogica-daily-microfoliant-exfoliator-refill-pack-P467112?skuId=2385532&icid2=products grid:p467112:product
361,44,Darphin,Aromatic Purifying Balm,Moisturizers,110.0,12.0,4.7059,P406981,17.0,9.166666666666666,4.416854212298891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/aromatic-purifying-balm-P406981?skuId=1818871&icid2=products grid:p406981:product
362,61,Laura Mercier,Refining Crème Polish Exfoliator,Exfoliators,42.0,102.0,3.5294,P458197,17.0,0.4117647058823529,3.962297394117073,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/laura-mercier-refining-creme-polish-P458197?skuId=2321016&icid2=products grid:p458197:product
363,32,LANEIGE,Water Bank Blue Hyaluronic Exfoliating Toner,Toners,40.0,162.0,4.4118,P482698,17.0,0.24691358024691357,4.303224666844346,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,https://www.sephora.com/ca/en/product/laneige-water-bank-blue-hyaluronic-exfoliating-toner-P482698?skuId=2569846&icid2=products grid:p482698:product
364,44,Darphin,INTRAL Redness Relief Recovery Cream,Moisturizers,99.0,48.0,3.6471,P406975,17.0,2.0625,4.007772394117073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/intral-redness-relief-recovery-cream-P406975?skuId=1476928&icid2=products grid:p406975:product
365,70,Erno Laszlo,Light Controlling Lotion,Toners,67.9,204.0,4.3529,P392629,17.0,0.332843137254902,4.280467848662528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/light-controlling-lotion-P392629?skuId=1686005&icid2=products grid:p392629:product
366,359,BeautyBio,The Daily Vitamin C Day Serum with Antioxidant Complex,FaceSerum,95.0,30.0,3.1176,P443810,17.0,3.1666666666666665,3.803192848662528,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/the-daily-vitamin-c-day-serum-with-antioxidant-complex-P443810?skuId=2226827&icid2=products grid:p443810:product
367,11,Biotherm,Aquasource Night Spa,Moisturizers,58.0,50.699999999999996,4.7647,P404636,17.0,1.143984220907298,4.439572394117073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/aquasource-night-spa-P404636?skuId=1785112&icid2=products grid:p404636:product
368,231,goop,G.Tox Malachite and Fruit Acid Pore Purifying Cleanser,Cleaners,60.0,150.0,4.3889,P458961,18.0,0.4,4.296477452025583,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,https://www.sephora.com/ca/en/product/goop-g-tox-malachite-fruit-acid-pore-purifying-cleanser-P458961?skuId=2359040&icid2=products grid:p458961:product
369,363,Biotherm,Life Plankton Elixir,FaceSerum,104.0,50.699999999999996,4.3889,P444214,18.0,2.0512820512820515,4.296477452025583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/life-plankton-elixir-P444214?skuId=2227338&icid2=products grid:p444214:product
370,60,FOREO,Make My Day Activated Mask,Masks,15.95,6.3,4.1667,P433465,18.0,2.5317460317460316,4.207597452025583,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/make-my-day-hydrating-anti-pollution-ufo-tm-activated-mask-P433465?skuId=2106151&icid2=products grid:p433465:product
371,26,Algenist,ELEVATE Firming & Lifting Neck Cream,Moisturizers,110.0,60.0,3.8889,P449164,18.0,1.8333333333333333,4.0964774520255824,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/elevate-firming-lifting-neck-cream-P449164?skuId=2282390&icid2=products grid:p449164:product
372,79,INC.redible,Party Recharge Cryo Me Crazy Undereye Masks,Eyecare,26.0,134.1,4.5556,P481712,18.0,0.19388516032811334,4.363157452025583,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
373,42,Peter Thomas Roth,Peptide 21® Wrinkle Resist Moisturizer,Moisturizers,124.0,51.0,3.3158,P465366,19.0,2.4313725490196076,3.8552496813293744,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/peter-thomas-roth-peptide-21-reg-lift-firm-moisturizer-P465366?skuId=2386035&icid2=products grid:p465366:product
374,43,Dr. Dennis Gross Skincare,Instant Radiance AntiAging Tinted Moisturizer,Moisturizers,55.0,51.0,3.8421,P429252,19.0,1.0784313725490196,4.07263446393807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375,27,LANEIGE,Water Bank Blue Hyaluronic Revitalizing Toner,Toners,40.0,162.0,4.1053,P482697,19.0,0.24691358024691357,4.181347507416331,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/laneige-water-bank-blue-hyaluronic-revitalizing-toner-P482697?skuId=2569838&icid2=products grid:p482697:product
376,41,Dermalogica,Retinol Clearing Oil,Blemishacne,119.0,30.0,4.1053,P458768,19.0,3.966666666666667,4.181347507416331,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/dermalogica-retinol-clearing-oil-P458768?skuId=2356707&icid2=products grid:p458768:product
377,41,Dermalogica,Retinol Clearing Oil,Blemishacne,119.0,30.0,4.1053,P458768,19.0,3.966666666666667,4.181347507416331,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/dermalogica-retinol-clearing-oil-P458768?skuId=2356707&icid2=products grid:p458768:product
378,41,Dermalogica,Retinol Clearing Oil,Blemishacne,119.0,30.0,4.1053,P458768,19.0,3.966666666666667,4.181347507416331,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/dermalogica-retinol-clearing-oil-P458768?skuId=2356707&icid2=products grid:p458768:product
379,9,SEPHORA COLLECTION,Clarifying Toner with Niacinamide and Zinc,Toners,18.0,150.0,4.4737,P500774,19.0,0.12,4.333512724807635,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/clarifying-toner-with-niacinamide-zinc-P500774?skuId=2558682&icid2=products grid:p500774:product
380,187,Sulwhasoo,Concentrated Ginseng Renewing Serum,FaceSerum,270.0,50.699999999999996,4.1053,P448922,19.0,5.325443786982249,4.181347507416331,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,https://www.sephora.com/ca/en/product/concentrated-ginseng-renewing-serum-ad-P502395?skuId=2595825&icid2=products grid:p502395:product
381,187,Sulwhasoo,Concentrated Ginseng Renewing Serum,FaceSerum,270.0,50.699999999999996,4.1053,P448922,19.0,5.325443786982249,4.181347507416331,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,https://www.sephora.com/ca/en/product/concentrated-ginseng-renewing-serum-P448922?skuId=2291094&icid2=products grid:p448922:product
